Date,Platform,Product_Category,Model_Name,Condition,Launch_Price_USD,Launch_Price_MAD,Current_Price_USD,Current_Price_MAD,Discount_Pct,Sale_Event,Stock_Status,Rating,Reviews_Count,Product_Year,Price_Diff
2022-03-19,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1984.35,18454.46,0.7000000000000001,Unknown,In Stock,4.8,641,1970-01-01 00:00:00.000002022,14.650000000000091
2022-10-21,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,501.7,4665.81,16.2,Unknown,In Stock,4.4,3841,1970-01-01 00:00:00.000002022,97.30000000000001
2023-01-19,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,1086.97,10108.82,9.3,Unknown,In Stock,4.7,1588,1970-01-01 00:00:00.000002023,112.02999999999997
2024-04-26,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,903.3,8400.69,9.6,Unknown,Out of Stock,4.8,1859,1970-01-01 00:00:00.000002024,95.70000000000005
2023-03-08,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,253.9,2361.27,40.8,Unknown,In Stock,4.6,5757,1970-01-01 00:00:00.000002023,175.1
2025-12-27,Flipkart,Watch,Apple Watch Series X (45mm),New,429,3989.7,333.57,3102.2,22.2,Unknown,In Stock,4.6,1531,1970-01-01 00:00:00.000002025,95.43
2024-02-15,Flipkart,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,11150.7,911.29,8475.0,24.0,Unknown,In Stock,4.1,2220,1970-01-01 00:00:00.000002024,287.71000000000004
2024-10-25,Amazon,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,7430.7,586.17,5451.38,26.6,Unknown,Out of Stock,4.1,1510,1970-01-01 00:00:00.000002024,212.83000000000004
2024-06-18,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,325.13,3023.71,24.2,Unknown,In Stock,4.5,913,1970-01-01 00:00:00.000002024,103.87
2024-08-19,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,491.08,4567.04,38.5,Unknown,In Stock,4.8,4933,1970-01-01 00:00:00.000002024,307.92
2022-06-24,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,505.98,4705.61,15.5,Unknown,In Stock,4.8,2132,1970-01-01 00:00:00.000002022,93.01999999999998
2023-10-02,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,1016.25,9451.12,-1.7000000000000002,Unknown,In Stock,4.6,881,1970-01-01 00:00:00.000002023,-17.25
2024-08-13,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,394.9,3672.57,34.1,Unknown,In Stock,4.9,1379,1970-01-01 00:00:00.000002024,204.10000000000002
2024-03-14,Flipkart,iPhone,iPhone 14 128GB,New,799,7430.7,686.36,6383.15,14.099999999999998,Unknown,In Stock,4.5,2721,1970-01-01 00:00:00.000002024,112.63999999999999
2022-12-19,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,785.84,7308.31,21.3,Unknown,In Stock,4.8,2506,1970-01-01 00:00:00.000002022,213.15999999999997
2023-01-29,Flipkart,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,9290.7,697.51,6486.84,30.2,Unknown,In Stock,4.4,618,1970-01-01 00:00:00.000002023,301.49
2025-12-29,Flipkart,Mac,MacBook Air M1 256GB,New,999,9290.7,592.91,5514.06,40.6,Unknown,In Stock,4.3,9839,1970-01-01 00:00:00.000002025,406.09000000000003
2024-11-02,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,882.06,8203.16,11.7,Unknown,Low Stock,4.6,1223,1970-01-01 00:00:00.000002024,116.94000000000005
2021-10-21,Flipkart,iPhone,iPhone 13 128GB,New,799,7430.7,790.96,7355.93,1.0,Unknown,In Stock,4.8,177,1970-01-01 00:00:00.000002021,8.039999999999964
2025-05-07,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,322.68,3000.92,24.8,Unknown,In Stock,4.8,2874,1970-01-01 00:00:00.000002025,106.32
2024-11-08,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,10220.7,1093.55,10170.02,0.5,Unknown,In Stock,4.5,170,1970-01-01 00:00:00.000002024,5.4500000000000455
2023-11-02,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,2032.27,18900.11,-1.7000000000000002,Unknown,Out of Stock,4.7,1251,1970-01-01 00:00:00.000002023,-33.26999999999998
2022-08-18,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,695.11,6464.52,13.0,Unknown,In Stock,4.4,1514,1970-01-01 00:00:00.000002022,103.88999999999999
2022-10-02,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,789.7,7344.21,1.2,Unknown,In Stock,4.9,713,1970-01-01 00:00:00.000002022,9.299999999999955
2025-10-27,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,253.71,2359.5,40.9,Unknown,Low Stock,4.8,3837,1970-01-01 00:00:00.000002025,175.29
2024-02-03,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,357.93,3328.75,40.2,Unknown,Low Stock,4.5,2659,1970-01-01 00:00:00.000002024,241.07
2026-02-06,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.7,845.54,7863.52,0.4,Unknown,In Stock,4.7,1156,1970-01-01 00:00:00.000002026,3.4600000000000364
2025-10-27,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,10220.7,989.05,9198.17,10.0,Unknown,Low Stock,4.3,1296,1970-01-01 00:00:00.000002025,109.95000000000005
2024-09-14,Amazon,iPad,iPad (9th Gen) 64GB,New,329,3059.7,194.33,1807.27,40.9,Unknown,Low Stock,4.4,2572,1970-01-01 00:00:00.000002024,134.67
2026-03-27,Flipkart,iPhone,iPhone 13 128GB,New,799,7430.7,479.8,4462.14,40.0,Unknown,In Stock,4.3,5462,1970-01-01 00:00:00.000002026,319.2
2025-04-14,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,3989.7,188.64,1754.35,56.00000000000001,Unknown,In Stock,4.2,4958,1970-01-01 00:00:00.000002025,240.36
2026-01-11,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,894.88,8322.38,10.4,Unknown,In Stock,4.8,1579,1970-01-01 00:00:00.000002026,104.12
2023-07-15,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,842.91,7839.06,29.7,Prime Day,Out of Stock,4.3,3030,1970-01-01 00:00:00.000002023,356.09000000000003
2025-08-24,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,912.03,8481.88,8.7,Unknown,In Stock,4.4,2534,1970-01-01 00:00:00.000002025,86.97000000000003
2025-06-01,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,786.14,7311.1,21.3,Unknown,In Stock,4.8,1578,1970-01-01 00:00:00.000002025,212.86
2023-02-21,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,998.8,9288.84,0.0,Unknown,In Stock,4.2,872,1970-01-01 00:00:00.000002023,0.20000000000004547
2024-10-09,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,1090.71,10143.6,9.0,Unknown,In Stock,4.6,2598,1970-01-01 00:00:00.000002024,108.28999999999996
2025-11-13,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,588.32,5471.38,41.1,Unknown,Low Stock,4.7,3698,1970-01-01 00:00:00.000002025,410.67999999999995
2025-10-14,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1410.05,13113.47,29.5,Big Billion Days,Low Stock,4.4,7245,1970-01-01 00:00:00.000002025,588.95
2025-09-02,Flipkart,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,10220.7,825.86,7680.5,24.9,Unknown,Out of Stock,4.3,1778,1970-01-01 00:00:00.000002025,273.14
2024-08-13,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,903.96,8406.83,9.5,Unknown,In Stock,4.5,3253,1970-01-01 00:00:00.000002024,95.03999999999996
2024-02-19,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,3989.7,253.87,2360.99,40.8,Unknown,Low Stock,4.8,3534,1970-01-01 00:00:00.000002024,175.13
2024-03-19,Amazon,iPhone,iPhone 13 128GB,Renewed/Refurbished,799,7430.7,422.24,3926.83,47.2,Unknown,In Stock,4.4,2438,1970-01-01 00:00:00.000002024,376.76
2022-02-17,Amazon,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,3059.7,236.73,2201.59,28.000000000000004,Unknown,In Stock,4.4,693,1970-01-01 00:00:00.000002022,92.27000000000001
2024-08-30,Flipkart,Watch,Apple Watch Ultra 2,New,799,7430.7,806.84,7503.61,-1.0,Unknown,In Stock,4.4,1607,1970-01-01 00:00:00.000002024,-7.840000000000032
2025-07-17,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,18590.7,1345.26,12510.92,32.7,Prime Day,Low Stock,4.3,650,1970-01-01 00:00:00.000002025,653.74
2021-12-10,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,1028.18,9562.07,14.2,Big Billion Days,In Stock,4.6,159,1970-01-01 00:00:00.000002021,170.81999999999994
2025-02-26,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,981.48,9127.76,1.7999999999999998,Unknown,Low Stock,4.5,678,1970-01-01 00:00:00.000002025,17.519999999999982
2026-01-17,Amazon,iPhone,iPhone 16 128GB,New,799,7430.7,703.43,6541.9,12.0,Unknown,In Stock,4.5,974,1970-01-01 00:00:00.000002026,95.57000000000005
2026-03-25,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,261.1,2428.23,39.1,Unknown,In Stock,4.9,1409,1970-01-01 00:00:00.000002026,167.89999999999998
2021-12-30,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,1211.23,11264.44,-1.0,Unknown,Out of Stock,4.5,346,1970-01-01 00:00:00.000002021,-12.230000000000018
2025-01-12,Flipkart,Watch,Apple Watch Series X (45mm),New,429,3989.7,333.34,3100.06,22.3,Unknown,In Stock,4.7,1229,1970-01-01 00:00:00.000002025,95.66000000000003
2025-06-05,Amazon,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,7430.7,498.74,4638.28,37.6,Unknown,In Stock,3.9,1372,1970-01-01 00:00:00.000002025,300.26
2025-08-02,Amazon,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,3989.7,345.07,3209.15,19.6,Unknown,In Stock,4.0,589,1970-01-01 00:00:00.000002025,83.93
2025-09-12,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,11150.7,787.52,7323.94,34.300000000000004,Unknown,In Stock,4.3,1692,1970-01-01 00:00:00.000002025,411.48
2025-06-19,Amazon,iPhone,iPhone 15 128GB,New,799,7430.7,689.92,6416.26,13.7,Unknown,In Stock,4.2,1850,1970-01-01 00:00:00.000002025,109.08000000000004
2022-12-05,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,807.36,7508.45,-1.0,Unknown,In Stock,4.9,1593,1970-01-01 00:00:00.000002022,-8.360000000000014
2026-01-01,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,608.91,5662.86,39.0,Unknown,Low Stock,4.3,4007,1970-01-01 00:00:00.000002026,390.09000000000003
2026-10-05,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,18590.7,1225.91,11400.96,38.7,Unknown,In Stock,4.4,3170,1970-01-01 00:00:00.000002026,773.0899999999999
2025-09-26,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,10220.7,996.73,9269.59,9.3,Unknown,In Stock,4.2,616,1970-01-01 00:00:00.000002025,102.26999999999998
2025-11-03,Amazon,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,7430.7,586.01,5449.89,26.700000000000003,Unknown,In Stock,4.0,1853,1970-01-01 00:00:00.000002025,212.99
2022-01-21,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,888.39,8262.03,11.1,Unknown,In Stock,4.6,1504,1970-01-01 00:00:00.000002022,110.61000000000001
2023-11-26,Amazon,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,7430.7,586.04,5450.17,26.700000000000003,Black Friday,In Stock,4.5,224,1970-01-01 00:00:00.000002023,212.96000000000004
2023-05-20,Flipkart,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,3989.7,356.15,3312.2,17.0,Unknown,In Stock,4.5,1133,1970-01-01 00:00:00.000002023,72.85000000000002
2025-02-26,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,1081.74,10060.18,9.8,Unknown,Out of Stock,4.4,2804,1970-01-01 00:00:00.000002025,117.25999999999999
2023-07-21,Flipkart,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,11150.7,803.86,7475.9,33.0,Unknown,Out of Stock,3.9,2039,1970-01-01 00:00:00.000002023,395.14
2022-09-18,Flipkart,iPhone,iPhone 13 128GB,New,799,7430.7,809.75,7530.68,-1.3,Unknown,In Stock,4.4,1284,1970-01-01 00:00:00.000002022,-10.75
2023-07-25,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.7,654.5,6086.85,34.5,Unknown,In Stock,4.2,2425,1970-01-01 00:00:00.000002023,344.5
2026-02-20,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,899.22,8362.75,25.0,Unknown,Low Stock,4.3,6475,1970-01-01 00:00:00.000002026,299.78
2024-07-22,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,11150.7,882.52,8207.44,26.4,Unknown,In Stock,4.5,2431,1970-01-01 00:00:00.000002024,316.48
2026-08-01,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,1791.88,16664.48,10.4,Unknown,In Stock,4.3,5429,1970-01-01 00:00:00.000002026,207.1199999999999
2024-10-19,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,253.69,2359.32,40.9,Unknown,Out of Stock,4.8,8211,1970-01-01 00:00:00.000002024,175.31
2023-02-23,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,260.95,2426.84,39.2,Unknown,In Stock,4.6,3801,1970-01-01 00:00:00.000002023,168.05
2026-04-30,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,3059.7,200.12,1861.12,39.2,Unknown,In Stock,4.3,4995,1970-01-01 00:00:00.000002026,128.88
2025-07-12,Amazon,Mac,MacBook Air M2 256GB,New,1199,11150.7,916.77,8525.96,23.5,Unknown,Out of Stock,4.6,5291,1970-01-01 00:00:00.000002025,282.23
2021-11-06,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,1189.42,11061.61,0.8,Unknown,In Stock,4.3,239,1970-01-01 00:00:00.000002021,9.579999999999927
2026-02-02,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,788.98,7337.51,34.2,Unknown,Out of Stock,4.6,8297,1970-01-01 00:00:00.000002026,410.02
2023-05-17,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,697.07,6482.75,12.8,Unknown,In Stock,4.8,2690,1970-01-01 00:00:00.000002023,101.92999999999995
2024-07-21,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,1018.11,9468.42,-1.9,Unknown,Out of Stock,4.5,222,1970-01-01 00:00:00.000002024,-19.110000000000014
2025-08-02,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,18590.7,1995.06,18554.06,0.2,Unknown,In Stock,4.6,351,1970-01-01 00:00:00.000002025,3.9400000000000546
2022-06-20,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,896.77,8339.96,10.2,Unknown,Out of Stock,4.4,1436,1970-01-01 00:00:00.000002022,102.23000000000002
2023-12-05,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,1079.1,10035.63,10.0,Unknown,In Stock,4.6,1200,1970-01-01 00:00:00.000002023,119.90000000000009
2026-03-26,Amazon,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,7895.7,585.69,5446.92,31.0,Unknown,In Stock,4.0,812,1970-01-01 00:00:00.000002026,263.30999999999995
2025-09-09,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,1101.94,10248.04,8.1,Unknown,In Stock,4.5,1189,1970-01-01 00:00:00.000002025,97.05999999999995
2023-01-07,Amazon,Mac,MacBook Air M1 256GB,New,999,9290.7,812.41,7555.41,18.7,Unknown,Low Stock,4.4,2052,1970-01-01 00:00:00.000002023,186.59000000000003
2025-12-14,Amazon,iPhone,iPhone 16 128GB,New,799,7430.7,686.89,6388.08,14.000000000000002,Unknown,In Stock,4.2,1486,1970-01-01 00:00:00.000002025,112.11000000000001
2025-07-02,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,1813.03,16861.18,9.3,Unknown,In Stock,4.9,1550,1970-01-01 00:00:00.000002025,185.97000000000003
2024-05-08,Amazon,iPhone,iPhone 13 128GB,New,799,7430.7,607.94,5653.84,23.9,Unknown,In Stock,4.7,3680,1970-01-01 00:00:00.000002024,191.05999999999995
2026-03-17,Flipkart,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,7430.7,457.18,4251.77,42.8,Unknown,In Stock,3.9,4249,1970-01-01 00:00:00.000002026,341.82
2026-06-30,Amazon,Watch,Apple Watch Series X (45mm),New,429,3989.7,332.6,3093.18,22.5,Unknown,In Stock,4.6,1750,1970-01-01 00:00:00.000002026,96.39999999999998
2025-02-17,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,800.18,7441.67,19.9,Unknown,In Stock,4.4,3298,1970-01-01 00:00:00.000002025,198.82000000000005
2022-09-11,Flipkart,Watch,Apple Watch Ultra,New,799,7430.7,783.42,7285.81,2.0,Unknown,In Stock,4.6,158,1970-01-01 00:00:00.000002022,15.580000000000041
2021-09-13,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,7430.7,607.44,5649.19,24.0,Unknown,In Stock,4.4,952,1970-01-01 00:00:00.000002021,191.55999999999995
2024-04-14,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,353.53,3287.83,41.0,Unknown,Out of Stock,4.8,4284,1970-01-01 00:00:00.000002024,245.47000000000003
2025-02-27,Flipkart,Watch,Apple Watch Series X (45mm),New,429,3989.7,430.14,4000.3,-0.3,Unknown,In Stock,4.8,773,1970-01-01 00:00:00.000002025,-1.1399999999999864
2023-04-11,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,256.39,2384.43,40.2,Unknown,In Stock,4.5,3782,1970-01-01 00:00:00.000002023,172.61
2023-10-11,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,911.61,8477.97,8.7,Unknown,In Stock,4.7,2184,1970-01-01 00:00:00.000002023,87.38999999999999
2025-10-03,Amazon,iPhone,iPhone 15 128GB,New,799,7430.7,687.31,6391.98,14.000000000000002,Unknown,In Stock,4.5,2353,1970-01-01 00:00:00.000002025,111.69000000000005
2023-03-07,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,11150.7,980.18,9115.67,18.3,Unknown,In Stock,4.1,429,1970-01-01 00:00:00.000002023,218.82000000000005
2025-11-22,Amazon,iPhone,iPhone 17 128GB,New,849,7895.7,769.7,7158.21,9.3,Black Friday,In Stock,4.8,309,1970-01-01 00:00:00.000002025,79.29999999999995
2026-10-07,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,262.33,2439.67,38.9,Unknown,Low Stock,4.6,7405,1970-01-01 00:00:00.000002026,166.67000000000002
2025-04-26,Amazon,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,7430.7,510.82,4750.63,36.1,Unknown,Out of Stock,3.9,2056,1970-01-01 00:00:00.000002025,288.18
2021-12-26,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,7430.7,550.76,5122.07,31.1,Unknown,In Stock,4.1,1579,1970-01-01 00:00:00.000002021,248.24
2021-11-13,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,330.23,3071.14,23.0,Unknown,In Stock,4.7,853,1970-01-01 00:00:00.000002021,98.76999999999998
2026-10-02,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,259.36,2412.05,39.5,Unknown,In Stock,4.6,1401,1970-01-01 00:00:00.000002026,169.64
2021-06-26,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,610.27,5675.51,-1.9,Unknown,In Stock,4.3,513,1970-01-01 00:00:00.000002021,-11.269999999999982
2026-04-19,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,9290.7,750.48,6979.46,24.9,Unknown,In Stock,4.3,2937,1970-01-01 00:00:00.000002026,248.51999999999998
2022-02-12,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,804.87,7485.29,19.4,Unknown,In Stock,4.9,2849,1970-01-01 00:00:00.000002022,194.13
2025-04-02,Amazon,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,10220.7,738.72,6870.1,32.800000000000004,Unknown,Low Stock,4.0,2115,1970-01-01 00:00:00.000002025,360.28
2026-03-06,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,788.35,7331.66,21.1,Unknown,In Stock,4.4,1414,1970-01-01 00:00:00.000002026,210.64999999999998
2025-08-15,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1729.84,16087.51,13.5,Unknown,In Stock,4.7,2276,1970-01-01 00:00:00.000002025,269.1600000000001
2025-09-11,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,10220.7,993.21,9236.85,9.6,Unknown,In Stock,4.3,1349,1970-01-01 00:00:00.000002025,105.78999999999996
2025-04-06,Flipkart,Mac,MacBook Air M2 256GB,New,1199,11150.7,1004.97,9346.22,16.2,Unknown,In Stock,4.8,4223,1970-01-01 00:00:00.000002025,194.02999999999997
2025-05-14,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,498.51,4636.14,37.6,Unknown,Low Stock,4.3,8040,1970-01-01 00:00:00.000002025,300.49
2023-11-22,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,1007.83,9372.82,15.9,Black Friday,In Stock,4.7,311,1970-01-01 00:00:00.000002023,191.16999999999996
2024-05-13,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,11150.7,921.71,8571.9,23.1,Unknown,In Stock,3.9,1168,1970-01-01 00:00:00.000002024,277.28999999999996
2025-09-17,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,364.17,3386.78,39.2,Unknown,Out of Stock,4.4,3366,1970-01-01 00:00:00.000002025,234.82999999999998
2022-03-23,Amazon,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,3989.7,326.41,3035.61,23.9,Unknown,In Stock,4.4,537,1970-01-01 00:00:00.000002022,102.58999999999997
2021-07-09,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,420.7,3912.51,1.9,Unknown,In Stock,4.4,658,1970-01-01 00:00:00.000002021,8.300000000000011
2025-04-13,Flipkart,Watch,Apple Watch Ultra,New,799,7430.7,593.07,5515.55,25.8,Unknown,In Stock,4.9,3351,1970-01-01 00:00:00.000002025,205.92999999999995
2024-03-31,Flipkart,iPhone,iPhone 15 128GB,New,799,7430.7,784.06,7291.76,1.9,Unknown,In Stock,4.5,1012,1970-01-01 00:00:00.000002024,14.940000000000055
2023-11-06,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,506.55,4710.92,15.4,Unknown,In Stock,4.6,1488,1970-01-01 00:00:00.000002023,92.44999999999999
2023-05-18,Amazon,iPhone,iPhone 12 64GB,New,799,7430.7,602.05,5599.06,24.6,Unknown,In Stock,4.3,2900,1970-01-01 00:00:00.000002023,196.95000000000005
2023-11-08,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,2026.73,18848.59,-1.4,Unknown,In Stock,4.7,1046,1970-01-01 00:00:00.000002023,-27.730000000000018
2025-09-16,Flipkart,Mac,MacBook Air M2 256GB,New,1199,11150.7,911.71,8478.9,24.0,Unknown,In Stock,4.6,6067,1970-01-01 00:00:00.000002025,287.28999999999996
2024-04-15,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,5570.7,273.8,2546.34,54.3,Unknown,Low Stock,4.0,6374,1970-01-01 00:00:00.000002024,325.2
2023-04-12,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,1101.35,10242.56,8.1,Unknown,In Stock,4.8,1598,1970-01-01 00:00:00.000002023,97.65000000000009
2025-02-06,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,18590.7,1503.57,13983.2,24.8,Unknown,In Stock,4.5,2673,1970-01-01 00:00:00.000002025,495.43000000000006
2025-03-23,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,497.2,4623.96,37.8,Unknown,In Stock,4.4,3249,1970-01-01 00:00:00.000002025,301.8
2024-11-13,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,18590.7,2008.12,18675.52,-0.5,Unknown,In Stock,4.4,94,1970-01-01 00:00:00.000002024,-9.11999999999989
2024-04-25,Flipkart,Mac,MacBook Air M1 256GB,New,999,9290.7,706.48,6570.26,29.3,Unknown,In Stock,4.4,2449,1970-01-01 00:00:00.000002024,292.52
2025-04-27,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,260.55,2423.12,39.3,Unknown,Low Stock,4.5,4335,1970-01-01 00:00:00.000002025,168.45
2023-12-13,Amazon,iPhone,iPhone 13 128GB,New,799,7430.7,589.54,5482.72,26.200000000000003,Unknown,In Stock,4.4,4407,1970-01-01 00:00:00.000002023,209.46000000000004
2022-10-24,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,2013.3,18723.69,-0.7000000000000001,Unknown,Out of Stock,4.4,1202,1970-01-01 00:00:00.000002022,-14.299999999999955
2026-11-07,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,10220.7,1017.64,9464.05,7.399999999999999,Unknown,Out of Stock,4.5,3522,1970-01-01 00:00:00.000002026,81.36000000000001
2023-05-26,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,3989.7,329.35,3062.96,23.200000000000003,Unknown,In Stock,4.8,2188,1970-01-01 00:00:00.000002023,99.64999999999998
2025-12-18,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,10220.7,979.75,9111.68,10.9,Unknown,In Stock,4.6,1843,1970-01-01 00:00:00.000002025,119.25
2023-11-21,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,7430.7,342.35,3183.86,57.2,Black Friday,In Stock,4.1,4537,1970-01-01 00:00:00.000002023,456.65
2025-11-16,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.7,844.06,7849.76,0.6,Unknown,In Stock,4.8,319,1970-01-01 00:00:00.000002025,4.940000000000055
2025-08-16,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,801.5,7453.95,19.8,Unknown,In Stock,4.8,4219,1970-01-01 00:00:00.000002025,197.5
